elevators_inst_mdp__01,6,6,374475,1488.207240205128,39,-72.68589743589743,original-elevators_inst_mdp__01=/127.0.0.1;original-elevators_inst_mdp__01=/127.0.0.1;original-elevators_inst_mdp__01=/127.0.0.1;original-elevators_inst_mdp__01=/127.0.0.1;original-elevators_inst_mdp__01=/127.0.0.1;original-elevators_inst_mdp__01=/127.0.0.1;,-57.0,5.681932100943921,32.284352399737,-66.5,-65.0,-79.0,-61.0,-66.0,-77.0,-77.0,-76.0,-74.0,-70.25,-69.0,-77.0,-79.0,-75.0,-71.0,-75.0,-74.0,-79.0,-77.0,-71.0,-76.0,-72.0,-67.0,-75.0,-68.25,-61.0,-79.0,-79.5,-74.75,-57.0,-72.0,-77.0,-79.0,-73.0,-78.0,-73.5,-70.0,-79.0,-65.0,
red-finned-blue-eye_inst_mdp__16,5,5,2810913,1338.67179104,75,18958.666666666668,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,28000.0,3825.165559234731,1.4631891555555554E7,12250.0,23100.0,17500.0,20900.0,25750.0,20950.0,24850.0,22150.0,14450.0,20150.0,28000.0,16450.0,25600.0,19500.0,19550.0,18000.0,20550.0,15650.0,21350.0,22300.0,17900.0,19950.0,17950.0,18550.0,15800.0,15450.0,21650.0,22250.0,22250.0,25000.0,20700.0,11350.0,20400.0,15850.0,18750.0,16250.0,21400.0,13100.0,25250.0,15350.0,22700.0,15350.0,18150.0,22950.0,18750.0,16900.0,23000.0,16000.0,12200.0,16500.0,17000.0,18000.0,14800.0,12350.0,16400.0,21000.0,16350.0,16900.0,21250.0,25150.0,15300.0,16900.0,13900.0,22200.0,18600.0,21450.0,19000.0,12800.0,11650.0,24300.0,18050.0,24000.0,20200.0,22100.0,15600.0,
red-finned-blue-eye_inst_mdp__17,5,5,3034541,1412.6235123200001,75,15802.0,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,27900.0,4730.42661923848,2.2376936E7,12500.0,11150.0,8750.0,8700.0,24200.0,11150.0,19150.0,17250.0,17400.0,13000.0,15350.0,18050.0,23200.0,23700.0,9600.0,13050.0,17150.0,15850.0,12550.0,22450.0,21250.0,10750.0,23750.0,16000.0,21500.0,16500.0,13550.0,9500.0,19000.0,11050.0,11950.0,19900.0,20420.0,19500.0,12050.0,12300.0,12850.0,19500.0,21700.0,9400.0,17850.0,17400.0,27050.0,8750.0,19150.0,17700.0,17000.0,15100.0,12000.0,15100.0,17450.0,14470.0,16650.0,11520.0,16100.0,11200.0,14650.0,21420.0,7450.0,19850.0,10050.0,14800.0,9000.0,12900.0,19950.0,18250.0,27900.0,10500.0,9850.0,18650.0,13300.0,17420.0,13550.0,22650.0,11900.0,
red-finned-blue-eye_inst_mdp__18,5,5,2801700,1390.5555265066666,75,-586.1333333333333,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,12850.0,7350.9639990654005,5.403667171555558E7,550.0,6900.0,6450.0,12500.0,6550.0,8500.0,-4300.0,-8750.0,-5350.0,6200.0,4600.0,-8650.0,-1150.0,6500.0,-4680.0,6650.0,3750.0,8500.0,-10800.0,6300.0,-6100.0,8300.0,-9750.0,-10750.0,-11250.0,3850.0,4800.0,-7350.0,-7200.0,-11000.0,11000.0,-9250.0,6200.0,10000.0,-5000.0,-450.0,500.0,-3750.0,12500.0,7250.0,-5500.0,-8500.0,-3250.0,12850.0,4200.0,-4900.0,-600.0,5950.0,-2350.0,-9250.0,-7500.0,6400.0,7100.0,-8400.0,7100.0,7600.0,4650.0,-8000.0,5150.0,-5900.0,7750.0,9050.0,-11250.0,-9150.0,-8800.0,-6400.0,-6650.0,-10500.0,-4400.0,1450.0,-6800.0,3620.0,-6550.0,-4000.0,-11000.0,
red-finned-blue-eye_inst_mdp__19,5,5,3254953,1361.4138644266666,75,132.66666666666666,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,14150.0,6886.230189459413,4.7420166222222224E7,5550.0,-8000.0,-3750.0,9050.0,-2100.0,-6300.0,12750.0,-4550.0,-9250.0,-450.0,8200.0,-4400.0,850.0,-7150.0,2000.0,10200.0,-8000.0,3000.0,-8550.0,6050.0,7150.0,500.0,-5000.0,7300.0,7900.0,2650.0,-4800.0,4200.0,-7050.0,2050.0,8700.0,-850.0,200.0,10000.0,-7200.0,7250.0,11100.0,-5850.0,5350.0,-8900.0,9650.0,-6050.0,300.0,5050.0,-9850.0,-9500.0,-2350.0,-1150.0,-2050.0,-9700.0,-6350.0,-10200.0,14150.0,2350.0,-6200.0,6950.0,7750.0,1000.0,3450.0,6800.0,-9250.0,-8750.0,5750.0,10750.0,8600.0,-6400.0,9400.0,-3900.0,-7650.0,-5150.0,6800.0,2150.0,-2150.0,-9450.0,-4700.0,
red-finned-blue-eye_inst_mdp__20,5,5,3450860,1385.0094674133336,75,-1011.0666666666667,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,10950.0,6469.466453700456,4.185399619555556E7,-7830.0,50.0,-6050.0,4450.0,-5400.0,-2800.0,-9700.0,-8700.0,-4700.0,200.0,7900.0,-10300.0,-2800.0,8700.0,-9650.0,7650.0,7750.0,6500.0,7800.0,2250.0,-9000.0,8250.0,-1150.0,-500.0,2000.0,8250.0,-7850.0,-1800.0,5400.0,-9400.0,-3700.0,-9400.0,1550.0,-10300.0,-10000.0,5300.0,7350.0,-9400.0,-2650.0,6800.0,1900.0,-3250.0,-8750.0,-6850.0,4150.0,-4400.0,-7300.0,-7900.0,3200.0,-1600.0,-2100.0,-6700.0,-3650.0,-2450.0,7000.0,-7400.0,5950.0,7150.0,4350.0,9050.0,4150.0,-8950.0,-450.0,2650.0,-10900.0,10950.0,3500.0,-1050.0,8700.0,5450.0,-4350.0,-2500.0,1700.0,-10900.0,-9300.0,
tamarisk_inst_mdp__15,5,5,3632736,1395.6634183333333,24,-3636.384583333333,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,-20.25,757.2089085361404,573365.331166493,-3706.24,-3826.5,-3872.75,-3823.0,-3866.5,-3875.24,-3753.5,-3852.75,-3644.5,-3849.0,-3891.5,-3783.5,-3839.75,-3733.5,-3780.25,-3812.0,-3808.0,-3807.25,-3599.75,-3806.5,-3812.75,-3755.25,-3753.0,-20.25,
tamarisk_inst_mdp__20,5,5,3940480,1283.5319160000001,6,-5316.915,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,-58.0,2352.235074057225,5533009.843625,-6292.99,-6389.25,-6428.25,-6345.0,-6388.0,-58.0,
manufacturer_inst_mdp__06,5,5,2807035,1424.4794197333335,75,863.5809973333332,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,1396.8224,265.75322209320734,70624.7750529216,763.3136999999994,816.837,1202.5048,615.6650999999999,1381.9939,1396.8224,653.0035,1126.1608,575.1686,957.1818999999997,1017.0332000000003,347.6708,909.5045000000005,922.0095000000001,1061.0078,601.4929,1034.8231999999998,912.3389999999999,353.74499999999983,889.1499999999999,150.2032000000001,945.3249000000001,864.1679,641.1403999999999,1078.6842000000006,615.3387,624.5183000000005,599.8348,492.01170000000013,1174.8377000000005,919.0200000000007,923.8322,1099.1708999999998,769.3696000000003,623.3302,1145.2041,898.1694999999999,1035.5059000000006,954.9793999999998,1081.0136000000002,684.9963,825.8318999999999,845.6647999999999,1198.6542999999992,940.6696,811.1749,831.6736000000003,704.1816999999999,601.0028,1247.1626999999999,1293.1501,976.5138000000003,1077.1498000000006,987.8430000000001,1206.3307,886.5037,791.8498999999999,907.332,1045.0017,830.3335,626.8287,571.8296,1242.0039000000004,864.0174,539.8709999999999,508.20140000000004,728.3026,271.67379999999997,961.1632999999999,1203.167,1365.8398,733.4915000000002,428.2244999999999,796.8226,1061.0321,
manufacturer_inst_mdp__07,5,5,3389837,1420.5608025600002,75,981.7329213333331,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,1534.8352000000011,385.97975404546577,148980.37053299823,168.20910000000015,735.0176,1321.3327999999997,1073.3293000000003,934.8406,1213.8455999999994,1465.6495999999995,1000.0060999999997,1346.3288000000007,1271.8231,930.0093999999998,981.8208999999999,823.8317999999999,1041.3403999999998,940.1683,1265.3206000000005,1214.1657999999998,510.77049999999963,923.5965999999992,1241.6914999999995,1067.1716000000001,1351.5015000000008,882.8576999999998,933.0066,853.8199,-222.67340000000002,729.6733,885.3397999999999,1063.1916,731.6487,974.6763000000001,912.8205000000003,1087.3306,1081.3281,1176.6513,1069.4822999999994,1421.3247000000001,1047.3204,1018.8186000000001,1411.3295000000012,-667.8329,1095.0011,1329.8533,1059.9934,459.1613000000001,1040.7978999999996,1087.6673,1158.1662000000001,677.4602999999996,1040.1682999999998,852.1657,1006.3380999999999,597.6954000000002,1178.8350000000003,1189.1748,1277.0056,1512.6720000000003,765.8462999999999,1363.1603,989.8533,1009.6763000000001,1521.842,544.9724,936.6654999999997,1021.8241999999998,1084.3366999999998,1199.9985,1282.659800000001,-40.77909999999966,269.34510000000034,1534.8352000000011,1451.5005,939.1768999999999,579.5104,1401.5040000000001,
manufacturer_inst_mdp__08,5,5,2871120,1372.905098453333,75,3267.880765199999,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,4159.546464999999,596.6199186881993,355955.32737551356,3344.2378050000007,3336.238864999999,3416.1377299999995,1494.1248550000014,2322.19465,3457.8429950000013,3291.5695349999983,3118.2271399999986,4024.5968649999986,3825.055924999998,3787.554469999998,1098.220935,2876.986664999999,3152.8293249999992,2868.9366649999993,3185.5328599999984,3846.246329999997,3867.8830299999995,3782.5156050000005,3722.1130349999994,3300.034254999998,2988.1321300000013,3850.239869999997,2991.019664999999,3429.644534999998,3210.8667899999996,3266.861915,3849.337229999998,3838.368800000002,2543.7,3229.2426049999985,3647.058194999998,3160.978819999999,3329.157064999998,1709.3751999999993,3178.45588,3562.143269999998,2349.00839,3875.1073949999995,3893.6149349999973,2917.679594999999,3020.5157649999996,3595.3929349999985,2779.206989999999,3190.812174999999,3494.0555749999976,3256.164064999998,3693.870934999998,3787.1786600000005,3705.735389999997,2936.877679999999,3403.3249999999985,3920.3708050000005,3635.8347699999995,4159.546464999999,3776.2259349999977,3102.291499999999,3592.167399999998,2697.6190599999995,2548.8771,3540.3630000000016,3900.9148699999996,2782.961499999999,3679.3933799999977,2470.047865,2757.0912849999995,2922.9919899999986,3572.9219650000005,2858.690919999999,3852.567799999999,4045.326994999997,3840.836049999998,3770.47594,2136.8084000000003,2724.525400000001,
manufacturer_inst_mdp__09,5,5,3527099,1351.238570346667,75,1800.4106831999995,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,4050.8939639999985,1065.158569157728,1134562.7774501385,866.63102,1089.9544,3035.5340079999996,2376.5973480000007,762.7081000000003,2604.4453119999994,1224.6707000000001,1395.9073799999999,1267.9915999999998,3139.1993479999996,1395.6592,1108.5316000000007,560.4450639999997,2387.567604,1240.3332,3066.4844,1187.1707000000004,2965.4959640000015,1974.6668000000006,3009.138163999999,2690.7531240000003,1326.1178560000005,1170.4843999999998,4009.5896559999983,1572.5433000000007,3411.109147999999,1143.8289,3316.869543999999,1792.6007080000006,-209.0284839999997,1956.8207000000002,412.0603960000009,3997.7133959999987,1524.6514800000004,3084.690412,1577.4812880000006,3274.6199039999997,638.5483520000001,-385.42105199999975,2977.70506,2949.6699599999997,2080.401032000001,230.4973240000004,1340.1643,1544.8850440000006,1776.7543720000008,2702.4651079999994,2586.784204,99.82619600000027,1147.6467,1267.2636960000007,830.4738320000005,2191.6544160000008,1143.6392400000007,1443.8333000000007,4050.8939639999985,2699.9777879999992,547.8297600000002,1508.777644,3211.245696000001,944.7737,1813.4814000000001,2076.805348000001,1055.2438200000004,1305.8382000000001,1666.359,940.0022,373.39485999999977,-393.7549999999998,2589.511967999999,2432.9301519999995,3452.5263039999995,1169.8242,1157.5800240000005,3148.7314879999994,
manufacturer_inst_mdp__11,5,5,3623803,1381.4191287741933,31,-29.93548387096774,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,0.0,88.80349291440132,7886.060353798126,-24.0,-21.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-21.0,-22.0,-21.0,-21.0,-22.0,-21.0,-21.0,-22.0,-24.0,-22.0,-21.0,-513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
